date,log_time,log_kind,code,name,price,status,source
2026-06-23,15:34:09,intraday,159915,创业板ETF,4.21,- 趋势完好,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,159995,芯片ETF,2.853,◇ 多头排列,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,510300,沪深300ETF,4.942,- 趋势完好,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,510500,中证500ETF,8.815,◇ 多头排列,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,510880,红利ETF,3.104,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512010,医药ETF,0.333,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512100,中证1000ETF,3.51,- 趋势完好,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512200,房地产ETF,1.233,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512400,有色金属ETF,1.976,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512480,半导体ETF,2.512,◇ 多头排列,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512580,环保ETF,1.329,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512660,军工ETF,1.252,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512690,酒ETF,0.399,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512800,银行ETF,0.778,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512880,证券ETF,1.131,◆ 趋势持有,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512890,红利低波ETF,1.118,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,512980,传媒ETF,0.825,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,513180,恒生科技ETF,0.559,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,515070,人工智能ETF,2.593,- 趋势完好,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,515790,光伏ETF,0.998,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,515880,通信ETF,1.794,◇ 多头排列,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,516110,汽车ETF,1.124,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,516160,新能源ETF,2.97,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,517520,黄金股ETF,1.71,✗ 趋势偏弱,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,562500,机器人ETF,1.154,◇ 多头排列,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,562800,稀有金属ETF,1.241,◇ 多头排列,scan_20260623_intraday.log
2026-06-23,15:34:09,intraday,588000,科创50ETF,2.023,◇ 多头排列,scan_20260623_intraday.log
2026-06-24,15:34:11,intraday,159869,游戏ETF,1.063,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,159915,创业板ETF,4.258,- 趋势完好,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,159995,芯片ETF,3.012,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,510300,沪深300ETF,4.967,- 趋势完好,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,510500,中证500ETF,8.985,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,510880,红利ETF,3.048,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512010,医药ETF,0.341,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512100,中证1000ETF,3.551,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512200,房地产ETF,1.212,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512400,有色金属ETF,1.98,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512480,半导体ETF,2.652,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512580,环保ETF,1.335,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512660,军工ETF,1.262,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512690,酒ETF,0.39,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512800,银行ETF,0.761,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512880,证券ETF,1.111,★ 买入信号,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512890,红利低波ETF,1.099,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,512980,传媒ETF,0.821,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,513180,恒生科技ETF,0.57,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,515070,人工智能ETF,2.656,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,515790,光伏ETF,0.998,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,515880,通信ETF,1.827,◇ 多头排列,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,516110,汽车ETF,1.111,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,516160,新能源ETF,2.996,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,517520,黄金股ETF,1.711,✗ 趋势偏弱,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,562500,机器人ETF,1.137,▲ 接近支撑,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,562800,稀有金属ETF,1.154,- 趋势完好,scan_20260624_intraday.log
2026-06-24,15:34:11,intraday,588000,科创50ETF,2.096,◇ 多头排列,scan_20260624_intraday.log
2026-06-25,10:28:11,morning,159869,游戏ETF,1.088,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,159915,创业板ETF,4.28,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,159995,芯片ETF,3.103,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,510300,沪深300ETF,5.001,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,510500,中证500ETF,8.974,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,510880,红利ETF,3.019,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512010,医药ETF,0.337,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512100,中证1000ETF,3.544,- 趋势完好,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512200,房地产ETF,1.197,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512400,有色金属ETF,1.93,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512480,半导体ETF,2.713,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512580,环保ETF,1.328,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512660,军工ETF,1.254,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512690,酒ETF,0.391,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512800,银行ETF,0.76,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512880,证券ETF,1.138,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512890,红利低波ETF,1.091,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,512980,传媒ETF,0.82,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,513180,恒生科技ETF,0.557,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,515070,人工智能ETF,2.686,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,515790,光伏ETF,0.997,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,515880,通信ETF,1.835,◇ 多头排列,scan_20260625_morning.log
2026-06-25,10:28:11,morning,516110,汽车ETF,1.102,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,516160,新能源ETF,2.975,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,517520,黄金股ETF,1.639,✗ 趋势偏弱,scan_20260625_morning.log
2026-06-25,10:28:11,morning,562500,机器人ETF,1.145,- 趋势完好,scan_20260625_morning.log
2026-06-25,10:28:11,morning,562800,稀有金属ETF,1.171,- 趋势完好,scan_20260625_morning.log
2026-06-25,10:28:11,morning,588000,科创50ETF,2.134,◇ 多头排列,scan_20260625_morning.log
2026-06-26,14:43:04,intraday,159869,游戏ETF,1.073,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,159915,创业板ETF,4.236,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,159995,芯片ETF,3.14,◇ 多头排列,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,510300,沪深300ETF,4.919,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,510500,中证500ETF,8.882,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,510880,红利ETF,2.96,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512010,医药ETF,0.337,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512100,中证1000ETF,3.497,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512200,房地产ETF,1.198,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512400,有色金属ETF,1.847,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512480,半导体ETF,2.765,◇ 多头排列,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512580,环保ETF,1.306,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512660,军工ETF,1.249,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512690,酒ETF,0.389,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512800,银行ETF,0.748,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512880,证券ETF,1.115,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512890,红利低波ETF,1.084,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,512980,传媒ETF,0.804,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,513180,恒生科技ETF,0.541,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,515070,人工智能ETF,2.646,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,515790,光伏ETF,1.006,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,515880,通信ETF,1.769,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,516110,汽车ETF,1.08,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,516160,新能源ETF,2.907,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,517520,黄金股ETF,1.596,✗ 趋势偏弱,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,562500,机器人ETF,1.141,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,562800,稀有金属ETF,1.119,- 趋势完好,scan_20260626_intraday.log
2026-06-26,14:43:04,intraday,588000,科创50ETF,2.155,◇ 多头排列,scan_20260626_intraday.log
